Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
520968,21213,PACK OF 72 SKULL CAKE CASES,120,2010-09-01 12:21:00,0.42,14299.0,United Kingdom
508494,20726,LUNCH BAG WOODLAND,20,2010-05-16 13:49:00,1.65,12806.0,Netherlands
531947,22297,HEART IVORY TRELLIS SMALL,3,2010-11-10 12:16:00,1.25,14390.0,United Kingdom
503667,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,2010-04-06 11:42:00,4.25,15493.0,United Kingdom
491317,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,2009-12-10 15:28:00,6.75,16670.0,United Kingdom
524842,22664,TOY TIDY DOLLY GIRL DESIGN,5,2010-09-30 18:02:00,2.1,12951.0,United Kingdom
501385,22138,BAKING SET 9 PIECE RETROSPOT ,2,2010-03-16 11:08:00,4.95,17238.0,United Kingdom
521483,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,24,2010-09-06 13:26:00,1.25,13093.0,United Kingdom
515427,40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,4,2010-07-12 13:45:00,0.85,13044.0,United Kingdom
527912,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-10-19 13:00:00,1.45,16919.0,United Kingdom
505070,21733,RED HANGING HEART T-LIGHT HOLDER,3,2010-04-19 17:11:00,2.95,13679.0,United Kingdom
530288,22842,BISCUIT TIN VINTAGE RED,1,2010-11-02 12:16:00,6.75,14593.0,United Kingdom
534221,22956,36 FOIL HEART CAKE CASES,2,2010-11-21 16:15:00,2.1,16049.0,United Kingdom
524577,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,4,2010-09-29 16:14:00,1.65,16202.0,United Kingdom
536540,22493,PAINT YOUR OWN CANVAS SET,24,2010-12-01 14:05:00,1.65,14911.0,EIRE
512262,22025,RING OF ROSES BIRTHDAY CARD,12,2010-06-14 13:18:00,0.42,16007.0,United Kingdom
525966,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-08 09:58:00,1.25,16499.0,United Kingdom
490499,82552,WASHROOM METAL SIGN,12,2009-12-06 13:45:00,1.25,17406.0,United Kingdom
532807,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-11-14 15:17:00,4.25,17841.0,United Kingdom
536943,35954,SMALL FOLKART STAR CHRISTMAS DEC,48,2010-12-03 12:11:00,0.42,17884.0,United Kingdom
518950,22652,TRAVEL SEWING KIT,12,2010-08-12 15:06:00,1.65,15296.0,United Kingdom
497398,22185,SLATE TILE NATURAL HANGING,2,2010-02-09 13:19:00,1.65,16436.0,United Kingdom
501484,84692,BOX OF 24 COCKTAIL PARASOLS,25,2010-03-17 10:33:00,0.42,14911.0,EIRE
512527,22605,WOODEN CROQUET GARDEN SET,1,2010-06-16 11:53:00,12.75,17448.0,United Kingdom
490966,21616,4 PEAR BOTANICAL DINNER CANDLES,2,2009-12-08 16:20:00,3.75,17178.0,United Kingdom
502848,22520,CHILDS GARDEN TROWEL BLUE ,2,2010-03-28 14:04:00,0.85,15570.0,United Kingdom
493701,21671,RED SPOT CERAMIC DRAWER KNOB,6,2010-01-05 13:58:00,1.25,15865.0,United Kingdom
489446,22294,HEART FILIGREE DOVE  SMALL,24,2009-12-01 10:06:00,1.25,13758.0,United Kingdom
513263,22433,WATERING CAN GREEN DINOSAUR,4,2010-06-23 11:34:00,1.95,14725.0,United Kingdom
517111,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,48,2010-07-26 15:41:00,0.42,14854.0,United Kingdom
529818,22551,PLASTERS IN TIN SPACEBOY,1,2010-10-31 11:22:00,1.65,14087.0,United Kingdom
532347,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-11-11 16:15:00,1.25,16690.0,United Kingdom
501006,21218,RED SPOTTY BISCUIT TIN,24,2010-03-11 14:33:00,3.25,14646.0,Netherlands
514497,22469,HEART OF WICKER SMALL,1,2010-07-04 10:36:00,1.65,16782.0,United Kingdom
526267,21212,PACK OF 72 RETROSPOT CAKE CASES,96,2010-10-11 10:56:00,0.55,12678.0,France
532340,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-11-11 15:56:00,4.65,14600.0,United Kingdom
495237,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-01-22 09:44:00,2.95,17160.0,United Kingdom
C508738,79323B,BLACK CHERRY LIGHTS,-1,2010-05-18 11:04:00,6.75,18223.0,United Kingdom
509442,37446,MINI CAKE STAND WITH HANGING CAKES,8,2010-05-23 16:02:00,1.45,14560.0,United Kingdom
503295,85177,BASKET OF FLOWERS SEWING KIT,12,2010-03-31 11:40:00,0.85,13179.0,United Kingdom
497256,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,2010-02-08 12:39:00,5.45,13417.0,United Kingdom
526204,22271,FELTCRAFT DOLL ROSIE,4,2010-10-10 13:23:00,2.95,14040.0,United Kingdom
519610,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-08-18 16:54:00,0.85,15494.0,United Kingdom
529847,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,2010-10-31 13:23:00,3.75,13050.0,United Kingdom
508505,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2010-05-16 16:05:00,1.25,16549.0,United Kingdom
513015,22610,PENS ASSORTED FUNNY FACE,36,2010-06-21 11:38:00,0.85,15819.0,United Kingdom
522802,85184D,S/4 BLUE ROUND DECOUPAGE BOXES,1,2010-09-16 16:15:00,2.95,17608.0,United Kingdom
512116,22561,WOODEN SCHOOL COLOURING SET,2,2010-06-13 14:53:00,1.65,17231.0,United Kingdom
490642,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2009-12-07 12:19:00,0.42,15358.0,United Kingdom
491435,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2009-12-11 10:10:00,2.55,14606.0,United Kingdom
518346,21316,SMALL CHUNKY GLASS ROMAN  BOWL,24,2010-08-06 14:09:00,0.85,13929.0,United Kingdom
529810,21094,SET/6 RED SPOTTY PAPER PLATES,3,2010-10-31 11:01:00,0.85,16010.0,United Kingdom
523332,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2010-09-21 14:48:00,1.45,16705.0,United Kingdom
518613,90175D,TIGRIS EYE CHUNKY CHARM BRACELET,1,2010-08-10 12:37:00,8.95,16713.0,United Kingdom
519194,22592,CARDHOLDER HOLLY WREATH METAL,8,2010-08-13 17:13:00,3.75,16345.0,United Kingdom
502765,21165,BEWARE OF THE CAT METAL SIGN ,1,2010-03-26 14:01:00,1.69,17371.0,United Kingdom
514002,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-06-30 09:24:00,0.55,17155.0,United Kingdom
529720,21154,RED RETROSPOT OVEN GLOVE ,10,2010-10-29 13:58:00,1.25,12705.0,Germany
526642,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2010-10-12 13:26:00,2.95,12647.0,Germany
533591,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-11-18 11:59:00,1.25,16554.0,United Kingdom
510137,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2010-05-27 12:21:00,2.95,17068.0,United Kingdom
500356,21114,LAVENDER SCENTED FABRIC HEART,5,2010-03-07 15:34:00,1.25,16984.0,United Kingdom
510685,22332,SKULLS PARTY BAG + STICKER SET,8,2010-06-03 09:54:00,1.65,16722.0,United Kingdom
504160,22296,HEART IVORY TRELLIS LARGE,4,2010-04-11 15:54:00,1.65,15555.0,United Kingdom
509743,84692,BOX OF 24 COCKTAIL PARASOLS,3,2010-05-25 13:21:00,0.42,17841.0,United Kingdom
526500,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2010-10-12 10:12:00,1.65,17700.0,United Kingdom
510659,21190,PINK HEARTS PAPER GARLAND,1,2010-06-02 14:24:00,1.65,16549.0,United Kingdom
530139,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2010-11-01 16:24:00,0.29,14426.0,United Kingdom
538051,84985A,SET OF 72 GREEN PAPER DOILIES,1,2010-12-09 13:24:00,1.45,18041.0,United Kingdom
526915,21098,CHRISTMAS TOILET ROLL,2,2010-10-13 16:18:00,1.25,15652.0,United Kingdom
495507,22021,BLUE FELT EASTER EGG BASKET,2,2010-01-25 13:22:00,1.65,14514.0,United Kingdom
504890,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2010-04-18 13:53:00,1.25,14415.0,United Kingdom
520189,21217,RED SPOTTY ROUND CAKE TINS,4,2010-08-24 14:29:00,9.95,14911.0,EIRE
527921,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2010-10-19 13:17:00,1.25,16119.0,United Kingdom
521470,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-09-06 12:04:00,1.45,16246.0,United Kingdom
505398,22548,HEADS AND TAILS SPORTING FUN,12,2010-04-22 10:10:00,1.25,13855.0,United Kingdom
507417,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-05-09 14:35:00,1.69,13425.0,United Kingdom
498552,22192,BLUE DINER WALL CLOCK,1,2010-02-21 10:25:00,8.5,17243.0,United Kingdom
506843,82551,LAUNDRY 15C METAL SIGN,12,2010-05-04 14:12:00,1.25,15122.0,United Kingdom
521205,22331,WOODLAND PARTY BAG + STICKER SET,2,2010-09-02 18:22:00,1.65,17324.0,United Kingdom
493899,79030G,"TUMBLER, NEW ENGLAND",6,2010-01-08 10:43:00,1.65,12417.0,Belgium
500169,84934,ASSTD DESIGN POP ART SLIM PEN,240,2010-03-05 09:39:00,0.85,12497.0,Germany
523200,21086,SET/6 RED SPOTTY PAPER CUPS,72,2010-09-21 09:26:00,0.65,14676.0,United Kingdom
535041,21498,RED RETROSPOT WRAP ,25,2010-11-24 16:57:00,0.42,15902.0,United Kingdom
502854,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2010-03-28 14:48:00,2.1,13684.0,United Kingdom
526747,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-10-13 09:32:00,1.95,16625.0,United Kingdom
505196,84670,JAPANESE CROCHETED ANIMAL,24,2010-04-20 15:40:00,0.42,13577.0,United Kingdom
518407,22336,DOVE DECORATION PAINTED ZINC ,24,2010-08-08 14:32:00,0.65,13627.0,United Kingdom
536874,21135,VICTORIAN  METAL POSTCARD SPRING,5,2010-12-03 11:35:00,1.69,16891.0,United Kingdom
C506995,22178,VICTORIAN GLASS HANGING T-LIGHT,-4,2010-05-05 13:57:00,1.25,13760.0,United Kingdom
531332,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-11-07 12:28:00,7.95,17372.0,United Kingdom
515480,21498,RED SPOTS  WRAP ,25,2010-07-13 10:17:00,0.42,17340.0,United Kingdom
516610,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-07-21 14:41:00,2.95,13615.0,United Kingdom
526854,22600,CHRISTMAS RETROSPOT STAR WOOD,9,2010-10-13 12:50:00,0.85,14399.0,United Kingdom
520700,21986,PACK OF 12 PINK SPOT TISSUES ,12,2010-08-29 11:31:00,0.29,15976.0,United Kingdom
524118,22727,ALARM CLOCK BAKELIKE RED ,4,2010-09-27 13:58:00,3.75,15123.0,United Kingdom
522614,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2010-09-15 14:45:00,0.55,14375.0,United Kingdom
533423,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4,2010-11-17 11:19:00,3.75,16386.0,United Kingdom
522585,22151,PLACE SETTING WHITE HEART,96,2010-09-15 12:27:00,0.42,13784.0,United Kingdom
490143,21504,SKULLS GREETING CARD,24,2009-12-04 08:40:00,0.42,14286.0,United Kingdom
537995,22550,HOLIDAY FUN LUDO,4,2010-12-09 11:39:00,3.75,12712.0,Germany
502419,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2010-03-24 12:15:00,3.75,16300.0,United Kingdom
510763,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-06-03 13:08:00,7.95,13787.0,United Kingdom
494515,21080,SET/20 RED SPOTTY PAPER NAPKINS ,192,2010-01-15 10:24:00,0.64,13694.0,United Kingdom
498547,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-02-19 17:16:00,3.75,18283.0,United Kingdom
529169,21427,SKULLS STORAGE BOX SMALL,6,2010-10-26 18:07:00,2.1,13468.0,United Kingdom
507158,84987,SET OF 36 TEATIME PAPER DOILIES,12,2010-05-06 13:45:00,1.45,12621.0,Germany
504594,48184,DOOR MAT ENGLISH ROSE ,1,2010-04-15 10:49:00,7.49,15910.0,United Kingdom
519248,21361,LOVE LARGE WOOD LETTERS ,4,2010-08-15 14:50:00,12.75,13089.0,United Kingdom
499299,37479B,CUBIC MUG FLOCK BLUE ON BROWN,480,2010-02-25 20:19:00,0.85,18102.0,United Kingdom
529978,22718,CARD CAT AND TREE ,12,2010-10-31 15:18:00,0.42,13760.0,United Kingdom
498125,21754,HOME BUILDING BLOCK WORD,3,2010-02-16 15:54:00,5.95,13842.0,United Kingdom
515319,84795C,OCEAN STRIPE HAMMOCK ,2,2010-07-11 12:00:00,7.95,17085.0,United Kingdom
533761,84773,RED ROSE AND LACE C/COVER,1,2010-11-18 14:52:00,2.95,17841.0,United Kingdom
532370,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2010-11-11 17:55:00,2.55,15814.0,United Kingdom
498448,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-02-19 10:32:00,2.95,13957.0,United Kingdom
512071,21218,RED SPOTTY BISCUIT TIN,3,2010-06-13 11:36:00,3.75,13736.0,United Kingdom
532798,15044C,PURPLE PAPER PARASOL,3,2010-11-14 14:47:00,2.95,17544.0,United Kingdom
490164,79072,TEATIME CAKE TIN WITH HANDLE,8,2009-12-04 11:32:00,8.95,14961.0,United Kingdom
528633,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2010-10-24 11:25:00,2.95,13544.0,United Kingdom
530846,84827,ASS DES PHONE SPONGE CRAFT STICKER,60,2010-11-04 14:26:00,0.65,17977.0,United Kingdom
500333,21868,POTTING SHED TEA MUG,12,2010-03-07 13:28:00,1.25,16735.0,United Kingdom
511053,21975,PACK OF 60 DINOSAUR CAKE CASES,120,2010-06-06 12:16:00,0.42,16701.0,United Kingdom
523921,21385,IVORY HANGING DECORATION  HEART,288,2010-09-24 16:19:00,0.72,14646.0,Netherlands
501847,21486,PINK HEART DOTS HOT WATER BOTTLE,1,2010-03-21 10:30:00,3.75,17243.0,United Kingdom
528325,21136,PAINTED METAL PEARS ASSORTED,8,2010-10-21 13:02:00,1.69,15680.0,United Kingdom
511703,20886,BOX OF 9 PEBBLE CANDLES,6,2010-06-10 09:40:00,1.95,12727.0,France
528647,22070,SMALL RED RETROSPOT MUG IN BOX ,3,2010-10-24 12:36:00,3.75,14277.0,France
495512,22135,LADLE LOVE HEART PINK,12,2010-01-25 14:25:00,0.42,16700.0,United Kingdom
513161,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-06-22 10:51:00,1.25,13510.0,United Kingdom
491646,22207,FRYING PAN UNION FLAG,6,2009-12-11 17:00:00,4.25,14031.0,United Kingdom
504454,21900,"KEY FOB , SHED",2,2010-04-13 15:34:00,0.65,16809.0,United Kingdom
517625,79190B,RETRO PLASTIC POLKA TRAY,1,2010-07-30 11:59:00,0.42,16391.0,United Kingdom
C536812,22574,HEART WOODEN CHRISTMAS DECORATION,-192,2010-12-02 16:58:00,0.72,16546.0,United Kingdom
511787,21755,LOVE BUILDING BLOCK WORD,3,2010-06-10 13:47:00,5.95,15757.0,United Kingdom
521193,22089,PAPER BUNTING VINTAGE PAISLEY,6,2010-09-02 16:55:00,2.95,13414.0,United Kingdom
520322,21821,GLITTER STAR GARLAND WITH BELLS ,6,2010-08-25 12:16:00,3.75,13648.0,United Kingdom
506741,20719,WOODLAND CHARLOTTE BAG,100,2010-05-04 10:43:00,0.72,15311.0,United Kingdom
507705,21136,PAINTED METAL PEARS ASSORTED,80,2010-05-11 11:07:00,1.69,13695.0,United Kingdom
522760,35443,RASTA IN BATH W SPLIFF ASHTRAY,1,2010-09-16 13:48:00,0.85,15962.0,United Kingdom
534378,22846,BREAD BIN DINER STYLE RED ,2,2010-11-22 12:33:00,16.95,14461.0,United Kingdom
497256,22269,EGG CUP NATURAL CHICKEN,8,2010-02-08 12:39:00,1.25,13417.0,United Kingdom
494873,20960,WATERMELON BATH SPONGE,10,2010-01-19 12:26:00,1.25,12589.0,France
491805,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2009-12-14 13:10:00,2.95,12613.0,Germany
501038,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,2010-03-12 09:21:00,1.69,17448.0,United Kingdom
491395,72756,FAIRY CAKE CANDLES,9,2009-12-10 16:30:00,1.49,16901.0,United Kingdom
C530182,22361,GLASS JAR DAISY FRESH COTTON WOOL,-6,2010-11-02 10:38:00,2.95,14934.0,Channel Islands
519695,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-08-19 14:12:00,1.69,13089.0,United Kingdom
529721,22741,FUNKY DIVA PEN,48,2010-10-29 14:09:00,0.85,13431.0,United Kingdom
499234,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-02-25 12:37:00,0.55,13771.0,United Kingdom
510042,22427,ENAMEL FLOWER JUG CREAM,6,2010-05-26 15:58:00,5.95,13169.0,United Kingdom
529843,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2010-10-31 12:56:00,1.25,16065.0,United Kingdom
498562,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2010-02-21 12:03:00,2.1,15182.0,United Kingdom
534047,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2010-11-19 17:01:00,0.85,17432.0,United Kingdom
514358,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2010-07-01 17:25:00,1.45,15625.0,United Kingdom
504885,84795E,RIO PINK STRIPE HAMMOCK,3,2010-04-18 13:31:00,7.95,17969.0,United Kingdom
513116,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2010-06-22 09:05:00,2.55,13141.0,United Kingdom
514507,22349,DOG BOWL CHASING BALL DESIGN,1,2010-07-04 12:34:00,3.75,14415.0,United Kingdom
519613,90065B,BLACK VINT ART DEC CRYSTAL BRACELET,2,2010-08-18 17:43:00,6.75,15154.0,United Kingdom
522773,22629,SPACEBOY LUNCH BOX ,12,2010-09-16 14:34:00,1.95,12369.0,Austria
527918,21166,COOK WITH WINE METAL SIGN ,3,2010-10-19 13:13:00,1.95,17975.0,United Kingdom
492942,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2009-12-21 12:38:00,2.95,17213.0,United Kingdom
489672,21535,RETRO SPOT SMALL MILK JUG,6,2009-12-02 09:21:00,2.55,14831.0,United Kingdom
528852,20754,RETROSPOT RED WASHING UP GLOVES,6,2010-10-25 10:41:00,2.1,14766.0,United Kingdom
511081,15036,ASSORTED COLOURS SILK FAN,12,2010-06-06 14:05:00,0.75,14128.0,United Kingdom
490302,21327,SKULLS WRITING SET ,2,2009-12-04 14:29:00,1.65,17841.0,United Kingdom
531210,48187,DOORMAT NEW ENGLAND,1,2010-11-05 16:07:00,7.95,13263.0,United Kingdom
525234,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2010-10-04 14:15:00,0.42,15730.0,United Kingdom
506976,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-05-05 12:55:00,4.95,18041.0,United Kingdom
C534798,35400,WOODEN BOX ADVENT CALENDAR ,-1,2010-11-24 11:51:00,8.95,16903.0,United Kingdom
506556,22525,CHILDRENS GARDEN GLOVES PINK,3,2010-04-30 11:28:00,1.25,14994.0,United Kingdom
537370,22568,FELTCRAFT CUSHION OWL,1,2010-12-06 12:44:00,3.75,13155.0,United Kingdom
495576,21432,SET OF 3 CASES WOODLAND DESIGN,2,2010-01-26 09:41:00,5.95,15259.0,United Kingdom
490806,22083,PAPER CHAIN KIT RETRO SPOT,12,2009-12-08 12:13:00,2.95,13485.0,United Kingdom
499457,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-02-28 10:55:00,1.65,15569.0,United Kingdom
502300,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2010-03-24 09:07:00,1.65,16029.0,United Kingdom
516112,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2010-07-16 13:53:00,2.1,13958.0,United Kingdom
516115,21391,FRENCH EMROIDR LAVENDER SCENT HEART,6,2010-07-16 14:15:00,2.1,14615.0,United Kingdom
511051,47566,PARTY BUNTING,1,2010-06-06 12:13:00,4.65,12911.0,United Kingdom
533067,21894,POTTING SHED SEED ENVELOPES,3,2010-11-15 17:14:00,1.25,17284.0,United Kingdom
498123,79191C,RETRO PLASTIC ELEPHANT TRAY,3,2010-02-16 15:35:00,0.85,16409.0,United Kingdom
C530065,20725,LUNCH BAG RED RETROSPOT,-10,2010-11-01 11:45:00,1.65,14934.0,Channel Islands
491180,84836,ZINC METAL HEART DECORATION,24,2009-12-10 12:03:00,1.25,15719.0,United Kingdom
490548,21955,UNION JACK GUNS & ROSES  DOORMAT,6,2009-12-07 10:26:00,5.95,17850.0,United Kingdom
532429,22083,PAPER CHAIN KIT RETROSPOT,1,2010-11-12 10:14:00,2.95,13316.0,United Kingdom
499502,21114,LAVENDER SCENTED FABRIC HEART,5,2010-02-28 15:01:00,1.25,14044.0,United Kingdom
523773,21357,TOAST ITS - DINOSAUR,1,2010-09-24 11:11:00,1.25,17811.0,United Kingdom
489556,22125,UNION JACK HOT WATER BOTTLE ,1,2009-12-01 12:47:00,5.95,15719.0,United Kingdom
499057,22094,RED POLKA DOT TISSUE BOX,1,2010-02-24 13:48:00,1.25,15898.0,United Kingdom
529156,22603,CHRISTMAS RETROSPOT TREE WOOD,8,2010-10-26 16:47:00,0.85,16549.0,United Kingdom
537238,22652,TRAVEL SEWING KIT,20,2010-12-06 10:03:00,1.65,16161.0,United Kingdom
528313,22986,GINGHAM ROSE WRAP,25,2010-10-21 12:22:00,0.42,13047.0,United Kingdom
499921,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2010-03-03 12:21:00,2.1,14911.0,EIRE
537692,82582,AREA PATROLLED METAL SIGN,6,2010-12-08 10:40:00,2.1,14796.0,United Kingdom
530161,21181,PLEASE ONE PERSON METAL SIGN,4,2010-11-01 17:05:00,2.1,15456.0,United Kingdom
507377,22534,MAGIC DRAWING SLATE SPACEBOY ,4,2010-05-09 11:35:00,0.42,13571.0,United Kingdom
537236,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-12-06 09:52:00,6.75,16858.0,United Kingdom
507063,21155,RED SPOTTY PEG BAG,6,2010-05-06 10:28:00,2.1,17469.0,United Kingdom
494652,84795A,PASTEL STRIPE HAMMOCK ,1,2010-01-17 12:40:00,7.95,14527.0,United Kingdom
529298,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-10-27 12:26:00,1.45,16458.0,United Kingdom
533584,22659,LUNCH BOX I LOVE LONDON,12,2010-11-18 11:44:00,1.95,13102.0,United Kingdom
534187,20707,CRAZY DAISY HEART DECORATION,3,2010-11-21 14:10:00,1.25,16501.0,United Kingdom
531229,21041,RED RETROSPOT OVEN GLOVE DOUBLE,5,2010-11-05 16:52:00,2.95,13959.0,United Kingdom
521811,22383,LUNCH BAG SUKI  DESIGN ,1,2010-09-08 14:57:00,1.65,16713.0,United Kingdom
499011,85049D,BRIGHT BLUES RIBBONS ,12,2010-02-24 12:06:00,1.25,14284.0,United Kingdom
493757,20960,WATERMELON BATH SPONGE,10,2010-01-06 13:08:00,1.25,15712.0,United Kingdom
492242,21470,FLOWER VINE RAFFIA FOOD COVER,6,2009-12-16 09:23:00,3.75,15312.0,United Kingdom
494917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-01-19 17:32:00,2.95,14983.0,United Kingdom
528764,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2010-10-24 16:03:00,0.55,16904.0,United Kingdom
535399,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2010-11-26 11:01:00,0.85,15550.0,United Kingdom
523344,22423,REGENCY CAKESTAND 3 TIER,1,2010-09-21 15:51:00,12.75,13031.0,United Kingdom
533460,21240,BLUE POLKADOT CUP,6,2010-11-17 12:11:00,0.85,15039.0,United Kingdom
498718,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2010-02-22 13:40:00,0.42,17675.0,United Kingdom
524747,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2010-09-30 14:46:00,2.95,14156.0,EIRE
519915,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-08-22 14:00:00,8.5,12471.0,Germany
523994,21823,PAINTED METAL HEART WITH HOLLY BELL,1,2010-09-26 15:07:00,1.45,16549.0,United Kingdom
499231,85206B,PINK FELT EASTER EGG BASKET,6,2010-02-25 12:18:00,1.65,15674.0,United Kingdom
533012,22768,FAMILY PHOTO FRAME CORNICE,4,2010-11-15 15:44:00,9.95,18219.0,United Kingdom
498238,85232B,SET/3 RUSSIAN DOLL STACKING TINS,1,2010-02-17 14:35:00,4.95,15768.0,United Kingdom
530571,20854,BLUE PATCH PURSE PINK HEART,5,2010-11-03 14:22:00,1.65,15752.0,United Kingdom
526208,21202,DOLLY HONEYCOMB GARLAND,2,2010-10-10 13:38:00,1.65,15418.0,United Kingdom
524289,22380,TOY TIDY SPACEBOY  ,25,2010-09-28 12:50:00,2.1,15347.0,United Kingdom
524305,51014A,"FEATHER PEN,HOT PINK",12,2010-09-28 13:40:00,0.85,14988.0,United Kingdom
490679,21832,CHOCOLATE CALCULATOR,3,2009-12-07 13:24:00,1.65,18162.0,United Kingdom
527453,85068,CREAM SWEETHEART SHELF + HOOKS,6,2010-10-18 10:13:00,6.95,15934.0,United Kingdom
493716,47566,PARTY BUNTING,5,2010-01-05 16:50:00,4.65,17364.0,United Kingdom
517539,21039,RED SPOTTY SHOPPING BAG,6,2010-07-29 16:08:00,2.55,12525.0,France
489488,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2009-12-01 10:59:00,2.95,17238.0,United Kingdom
518067,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-08-04 12:54:00,1.65,15817.0,United Kingdom
534050,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-11-21 10:08:00,0.95,17243.0,United Kingdom
533904,21356,TOAST ITS - FAIRY FLOWER,4,2010-11-19 11:54:00,1.25,16936.0,United Kingdom
518314,85131A,BEADED PEARL HEART WHITE ON STICK,24,2010-08-06 12:13:00,0.38,13920.0,United Kingdom
520530,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-08-26 15:03:00,2.95,17886.0,United Kingdom
504588,22509,SEWING BOX RETROSPOT DESIGN ,1,2010-04-15 10:18:00,16.95,13388.0,United Kingdom
537672,22465,HANGING METAL STAR LANTERN,12,2010-12-08 09:30:00,1.65,13050.0,United Kingdom
516954,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2010-07-25 15:40:00,1.25,13137.0,United Kingdom
515029,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-07-08 10:31:00,9.95,13201.0,United Kingdom
500098,48129,DOOR MAT TOPIARY,1,2010-03-04 12:32:00,7.49,16771.0,United Kingdom
499772,20677,PINK SPOTTY BOWL,1,2010-03-02 13:36:00,1.25,16960.0,United Kingdom
504903,47599B,BLUE PARTY BAGS ,1,2010-04-18 15:48:00,2.1,16549.0,United Kingdom
528052,21218,RED SPOTTY BISCUIT TIN,6,2010-10-20 11:42:00,3.75,15377.0,United Kingdom
524351,21420,OYSTER TRINKET BOX,1,2010-09-28 16:25:00,3.25,13554.0,United Kingdom
